Age,Education,EmploymentLengthYears,MonthlyIncome,Dependents,CreditScore,ExistingLoans,MonthlyDebt,YearsWithBank,HasSavingsAccount,HasCheckingAccount,LoanAmount,LoanTermMonths,InterestRate,LoanDefault,LoanPurposeDescription,Sentiment_Score,EmploymentType_Full-Time,EmploymentType_Part-Time,EmploymentType_Self-Employed,EmploymentType_Unemployed,EmploymentSector_Education,EmploymentSector_Finance,EmploymentSector_Government,EmploymentSector_Healthcare,EmploymentSector_Manufacturing,EmploymentSector_Other,EmploymentSector_Retail,EmploymentSector_Services,EmploymentSector_Technology,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,PropertyOwnership_Own Outright,PropertyOwnership_Own with Mortgage,PropertyOwnership_Rent,LoanPurpose_Car Loan,LoanPurpose_Debt Consolidation,LoanPurpose_Education,LoanPurpose_Home Improvement,LoanPurpose_Home Purchase,LoanPurpose_Medical,LoanPurpose_Personal,LoanPurpose_Vacation,LoanPurpose_Wedding,Sentiment_Neutral,Sentiment_Positive,Sentiment_Unknown
18,1.0,0,3570.578046117761,0,539,2,1385.1948480725562,0,1,1,250165.43119760012,180,16.26087047243472,1,Need mortgage financing for the next decade.,0.9815846681594849,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
28,4.0,5,10150.955554100869,2,783,2,2021.7861980415944,8,1,1,18733.061985079352,60,5.201889732401214,0,Applying for financing to cover the costs of the loan and the cost of the loan and the cost of the loan and the cost of the loan and the,0.8891977667808533,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
59,3.0,5,10967.384192684232,1,804,2,1640.809276460241,20,1,1,23570.624372657905,60,5.725142563663131,0,Applying for financing to cover the cost of the project.,0.9172947406768799,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
60,1.0,34,8796.211811689445,0,721,2,2968.783966250372,14,1,1,336081.358317569,360,6.334298545199069,0,Need mortgage financing for a new home in the U.,0.9879677295684814,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27,3.0,0,9177.120812713723,0,786,3,1376.775069792877,0,1,0,23538.11427653459,12,5.078547303045941,0,"I want to consolidate my debts to the banks, but I want to do that.",0.956030011177063,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
34,2.0,1,5850.768757655487,3,693,4,2269.768675776326,7,0,1,28143.474693333275,48,7.53089466961526,1,Need funds for the project.,0.9833061099052429,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
36,1.0,3,5517.657943256474,0,685,1,1351.7459257867124,9,1,1,6121.01092099782,12,10.753902583624528,1,Need funds for the project.,0.9833061099052429,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32,2.0,11,5161.945688879975,0,606,0,1820.2095752784471,0,1,1,25249.46859208681,24,10.897531919199182,1,Need funds for the campaign.,0.9850998520851135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
26,2.0,0,3690.209025071031,1,590,1,1838.3198419264024,3,1,0,24224.600004410164,24,13.100152428559642,1,Need funds for the first time.,0.8434478640556335,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
29,3.0,6,12092.296758774024,1,621,2,3035.656681233924,2,0,1,88374.45792264711,60,11.6579901005558,1,Need funding for my education in the United States.,0.9906061291694641,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
24,3.0,0,3883.127026284648,0,596,4,1689.373655165922,3,1,1,266837.0317639752,180,16.49693617798165,1,Need mortgage financing for a family of four.,0.9890767335891724,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
61,1.0,10,4869.200959940656,1,722,1,1393.5989822714089,12,0,1,9131.05126106508,24,8.499141412467742,0,Need funds for the new season.,0.9953953623771667,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
18,2.0,0,1384.6495524995055,0,569,1,749.4859827605145,0,1,0,9428.838080565638,36,13.281998631445989,1,"I need a personal loan for my son, and I want to go to school.",0.9936708211898804,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,1.0,3,12447.540477774586,1,737,0,4333.596019787715,15,0,0,27697.469844490483,12,8.380406813216341,0,"Need funds for a new campaign, and I will be able to do the same for the rest of the campaign.",0.9900227189064026,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
19,2.0,0,3160.4697862635435,0,596,0,1424.4449116051048,1,1,1,16557.38902501518,60,17.55681427005668,1,Applying for financing to cover the costs of the cost of the initial investment.,0.9791395664215088,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
23,3.0,0,1126.1185113424488,0,527,2,447.4901371433917,5,0,1,23784.37715072614,12,19.696302347584208,1,"Need funds for a new ""Dance of the Dancer"" set.",0.9975489974021912,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18,1.0,0,1682.6330126880468,0,604,1,556.0430881513694,0,0,1,5711.030314477801,48,12.431398115961604,1,Need funds for a new project.,0.9936864972114563,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
21,1.0,2,939.3217432887936,0,634,0,285.3571905900235,3,1,1,21875.12721455893,24,10.690924163790978,1,Applying for financing to cover the costs of the project.,0.9215720891952515,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
30,3.0,3,10001.521837729755,2,715,1,3620.6704012676873,8,1,1,44398.73930987639,36,5.533094842787397,0,Car Loan: unknown,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
27,3.0,1,12333.297663822746,0,743,1,4318.965971067506,7,0,1,29473.28589039903,12,8.10098128003457,0,Personal: unknown,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
56,2.0,16,8064.840488940837,0,748,0,2562.9205647830618,8,1,1,20511.844626299266,60,6.009643018152206,0,Applying for financing to cover the cost of the project.,0.9172947406768799,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
64,2.0,28,4926.758483339942,2,795,1,873.9107032828023,16,1,1,40654.374992316254,84,4.52407223723808,0,I need an education loan to pursue the right path to becoming a successful and successful business owner.,0.9572010040283203,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,1.0,0,3977.9267839106014,0,562,4,1851.769249646524,15,0,0,18487.549504314517,48,16.960915370037988,1,I need a car loan to buy a vehicle for my family.,0.9989438652992249,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20,2.0,1,1072.8387319643953,0,534,4,395.2009843309373,1,1,1,13028.472923647409,48,15.437577579230757,1,Need funds for this project.,0.9780156016349792,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39,3.0,0,926.6508976435722,0,485,2,402.00762405475353,13,1,0,24864.45696750476,24,17.079647845584425,1,Need funds for this project.,0.9780156016349792,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
49,1.0,15,8948.735984119576,0,748,1,2819.293403031764,4,1,1,73988.43196553999,180,7.713690750087306,0,I need a business loan to expand my business.,0.9976586103439331,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2.0,3,1876.3182562436657,0,551,3,950.1342956250752,5,1,1,16784.202754324935,60,15.041037387030356,1,Need funds for the first time.,0.8434478640556335,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
23,2.0,1,3802.48630274144,2,665,1,897.961023156366,5,1,0,5771.447607701812,60,7.997596563463635,1,I need a personal loan for me.,0.9985173344612122,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
59,3.0,11,12792.03369938444,0,659,2,3914.838520567696,11,1,0,15235.29130478101,60,9.02644285197361,0,Need funds for a new film.,0.9951600432395935,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40,3.0,13,11717.061664607954,0,648,2,6248.604592426289,10,0,0,19197.425772434708,84,12.108096384847448,0,I need an education loan to pursue a career in journalism.,0.9976849555969238,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
62,3.0,39,12324.287683838376,1,798,1,698.5002066595314,4,1,1,42732.38122805262,84,5.550943768622433,0,I need an education loan to pursue a career in the fields of law and economics.,0.9968210458755493,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46,3.0,12,18080.150036889216,1,701,2,4721.306883229168,2,1,0,113308.32930634671,240,6.007185335319149,0,Seeking financing to start my own business is a very difficult task.,0.9976602792739868,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3.0,3,2573.8551767361087,0,616,2,853.1432576251127,3,0,0,12905.378064083252,60,11.905289408827617,1,Applying for financing to cover the cost of the project.,0.9172947406768799,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37,0.0,1,4084.2508384403072,0,671,2,1069.689670076063,17,1,1,24379.769232347644,12,8.608509927088257,1,Applying for financing to cover the costs of the project.,0.9215720891952515,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
28,1.0,0,5196.74093187051,3,684,1,1194.9921960008517,0,1,1,9897.075590573622,60,8.586199499200283,1,Applying for debt consolidation to reduce the deficit by $2.,0.9837557077407837,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26,3.0,1,8982.607657743823,0,668,0,1920.9609295176956,6,1,1,33464.19699279249,60,10.859392813265751,0,Applying for student financing for a new school is a big step forward for the University of Michigan.,0.9979628324508667,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
30,2.0,1,4731.870670909934,1,589,2,1496.187545216549,4,1,1,40395.6517469496,72,18.07958890590881,1,Looking to finance a car because of the value of the car.,0.5311846137046814,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
48,1.0,3,11145.949434290227,2,812,2,1868.062158259683,11,1,1,13827.572223459738,24,4.886717561970918,0,Vacation: unknown,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
18,3.0,0,2394.258992089368,0,615,2,1033.410333331405,0,1,1,140229.26291836996,120,11.16933324513353,1,Looking to buy a house for my family because I think I'm a good person.,0.9992538094520569,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
45,1.0,19,11451.234130573028,1,783,0,2199.193021846446,11,0,1,12858.75282959371,36,5.554092244276179,0,I need a personal loan for me.,0.9985173344612122,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
65,1.0,0,1652.0896368033077,1,529,4,599.2296944630813,11,0,0,48478.43623520431,48,16.7683841916731,1,"Applying for auto financing to purchase a car for $2,000,000,000.",0.9731086492538452,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
22,2.0,3,1348.3787389261154,0,545,2,715.2798508922111,1,1,0,11782.898792417198,24,17.88788462363396,1,Applying for debt consolidation to reduce the risk of default.,0.9485341310501099,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60,3.0,37,6105.6259493645775,0,713,1,1906.973701014271,21,1,1,28407.015536723167,24,7.974229712041023,0,I need a personal loan for me.,0.9985173344612122,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
23,2.0,4,1663.415393910963,1,586,1,447.11933940938246,0,1,0,59630.62335893871,180,16.72694477592652,0,I am applying for a home loan to purchase a house.,0.9925715327262878,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20,0.0,1,2468.0304903335737,0,549,2,1282.2625629264735,2,1,1,58399.370001514864,84,16.888551466289318,1,Need funding for my education in the UK.,0.9922007918357849,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
55,4.0,7,6848.946836619392,1,779,1,1455.6938170397862,11,0,0,148696.6247615947,120,5.566630143651601,1,Applying for business credit to be granted to the government.,0.7706537246704102,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2.0,18,6425.438377865256,1,792,1,1284.8958947895967,18,1,0,294436.3641291888,120,5.116125225311517,0,"Need mortgage financing for your home, and you can save a lot of money.",0.9983373880386353,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19,3.0,0,91.7919199961198,1,507,2,48.96677916156236,0,0,1,12075.015885726942,36,19.96215931055358,1,I need a personal loan for me.,0.9985173344612122,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26,2.0,4,3510.4579234335506,2,618,4,1463.4078178713517,4,0,1,23513.49192922095,24,10.50548056778802,1,"I want to consolidate my debts to the tune of $3,000.",0.9973994493484497,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
47,0.0,23,3972.892577114166,2,629,1,1327.15358752464,14,1,1,20251.70846333419,60,13.084726784472911,1,Applying for financing to cover the costs of the project.,0.9215720891952515,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
68,1.0,5,6531.386277312408,2,783,0,761.3190052619693,14,0,1,23263.72842023253,12,3.916826899983458,0,I need a personal loan for me to keep going.,0.9988914132118225,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
67,2.0,13,4134.815849920705,0,628,2,1705.571283171908,10,0,0,20836.95549565368,60,10.557424296291297,0,Home Improvement: unknown,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
31,3.0,0,3204.86038672666,0,534,2,1766.862518620596,0,0,1,16983.861003446294,12,17.24459661103363,1,Need funds for a new game.,0.9983019828796387,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
19,1.0,0,1280.3570934694578,1,580,2,588.2828617251315,0,1,1,19034.573587347542,60,13.532006922761903,1,I need an education loan to pursue a career in the field of finance.,0.9966446161270142,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
26,3.0,5,8631.24596111868,2,667,1,1373.9065054575512,5,1,0,31616.915211527798,48,10.721875597858942,1,"Looking to finance a car because it’s a car,’s a car,’s a car,’s a car,",0.98818039894104,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25,2.0,0,4183.670912763304,0,576,0,1764.0999731224963,2,1,1,19390.593764679943,36,15.947146261942002,1,I need a personal loan for a living.,0.9974971413612366,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60,2.0,3,4895.123777386949,1,656,2,1800.510382244805,2,1,1,139466.44973111092,360,10.955531502486911,1,I need a business loan to expand my business.,0.9976586103439331,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64,3.0,30,11985.515096601976,1,663,0,3638.802405595421,8,1,1,18091.58540136527,36,9.144703802117585,0,Applying for financing to cover the cost of the project.,0.9172947406768799,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
68,0.0,14,2814.665386132475,1,607,2,1281.1172356188497,17,1,1,96024.11843362868,120,13.813544290124003,1,Seeking financing to start my own car company.,0.9875137209892273,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,4.0,7,16584.047745857108,2,696,1,4026.480405747212,15,1,1,24641.07758822818,60,10.786132360144462,0,Need funds for the new year.,0.9616274237632751,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
29,3.0,10,7973.727985144761,0,698,2,1509.5726431157375,2,1,1,12744.696480227482,48,10.549949119667987,0,Need funds for a new home.,0.9974108338356018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
64,4.0,10,7474.92921402434,0,739,0,1766.3112130353895,14,0,0,27937.14607829976,60,6.90996480447381,0,Need funds for the project.,0.9833061099052429,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
63,0.0,31,6637.911464267689,3,802,1,765.6731863344195,0,1,0,27404.87320775692,60,5.852802031334184,0,"Looking to finance a car because it’s a good idea to use a car,” he said.",0.9683722853660583,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
27,4.0,6,11080.621421102653,2,759,1,800.4834766491045,1,1,1,26704.2323831626,48,3.9063449686717697,0,"I need a personal loan for my children,” he said.",0.9909408688545227,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
66,4.0,24,10624.69017786091,2,725,0,2574.576969724629,6,1,0,28323.121564241803,60,7.59162814572891,0,Applying for financing to cover costs of the project.,0.925628662109375,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
45,0.0,6,7684.5821254305,0,758,1,1654.4722272314343,11,1,1,25079.054943989464,60,3.519911011863628,0,"I want to consolidate my debts to the people of the United States, and I want to make sure that we have the resources to make sure that we have the",0.994959831237793,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
47,2.0,4,8309.602857245989,2,823,1,1139.2592246575257,6,1,1,83117.38894379887,360,5.347566394469897,0,I need a business loan to expand my business.,0.9976586103439331,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,5.0,13,12678.13593383464,0,686,2,2371.899206739574,1,1,1,98796.71106629622,120,7.517289933270433,0,Need funding for my education in the US.,0.9946110248565674,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
63,3.0,37,7681.595306754829,2,701,2,2413.9103252334976,10,0,1,157485.3718319641,360,8.22345595895392,0,Applying for business credit to a business credit card is a form of payment that is not required by law to be approved by the Federal Trade Commission.,0.9997338652610779,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3.0,4,7300.147837995172,1,631,3,2916.1076742079445,7,1,0,18884.08877344078,48,10.913818965325197,0,I need a personal loan for my children.,0.997666597366333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
30,4.0,2,10379.729174397944,4,767,1,2590.643618965846,4,0,0,27274.913540809852,60,4.504827284023105,0,Applying for auto financing to purchase a car.,0.8946273326873779,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
68,1.0,7,3935.023651565393,0,706,1,1102.2487264431882,20,0,0,49810.3696162341,72,6.274311787481405,0,Applying for auto financing to purchase an investment in a company.,0.788379967212677,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
37,1.0,3,8913.266848584577,1,739,1,3017.380774093957,19,1,1,5448.641964212296,48,7.478888099184227,0,Need funds for the project.,0.9833061099052429,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30,1.0,3,5085.363014230261,1,738,2,1759.2028308484182,2,1,1,60956.26221025638,60,7.4630260164781586,0,Applying for student financing for the school‬s financial aid program is a major step forward for the district.,0.9976029992103577,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
49,0.0,1,7383.948279439025,0,680,0,1188.3276417825011,7,1,0,7770.199054495176,60,7.832540946473066,0,Need funds for a new project.,0.9936864972114563,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54,2.0,34,4408.223884550018,2,665,0,1218.7921316863558,26,1,1,24443.19775169483,24,10.45702429893678,1,I need a personal loan for the next five years.,0.9982942938804626,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
41,4.0,7,10959.150775016118,1,746,0,3974.285970156846,20,1,1,26682.35502399506,36,8.011039985091017,0,Applying for financing to cover costs for the acquisition.,0.9448871612548828,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
43,1.0,24,11853.71565674638,0,701,2,2941.0405270792585,18,1,1,25414.985986789427,60,6.630833288274722,0,I need a personal loan for me.,0.9985173344612122,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
34,1.0,8,8762.618598227364,0,664,3,2964.7842141463,6,0,1,14406.489638272897,12,10.220014205746027,1,Applying for financing to cover the cost of the project.,0.9172947406768799,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
63,4.0,11,4650.017279931119,3,755,0,1006.6018325182076,20,1,1,25141.22013408355,36,4.065197677526407,0,Need funds for the team to provide the necessary funds.,0.9880339503288269,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
26,4.0,2,8101.753092462317,0,665,4,2046.4964044194007,3,1,1,49383.25159180122,36,8.892494596660097,0,Applying for auto financing to purchase an apartment.,0.9336033463478088,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
23,3.0,4,4209.2610533612615,0,535,3,2252.637035465393,4,1,0,11906.408640044214,36,17.37815432991265,1,"Applying for financing to cover the costs of the project, the company has been working on an interim plan to cover the costs of the project.",0.9892666339874268,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
28,2.0,6,9653.2123817598,0,739,0,2189.44259493083,1,1,0,14250.613103570398,48,7.870044524679645,0,I need a personal loan for a lot of people.,0.9961375594139099,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,3.0,4,6524.829497280791,1,750,2,1113.6504954009426,0,1,1,28272.18430152021,12,5.889789773607104,0,"Applying for financing to cover the cost of the new school,” he said.",0.5682573914527893,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
24,1.0,5,942.3103744540005,0,501,4,508.32418538167394,5,0,1,34050.74816423426,48,19.621796228919195,1,"Applying for debt consolidation to reduce the deficit,” said the U.",0.7912620306015015,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
50,2.0,31,4247.848851528789,2,707,1,1223.0669276529793,10,1,1,19253.689189259538,60,6.952137627881138,1,Applying for debt consolidation to reduce the amount of debt that is owed to the government.,0.9664145708084106,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
24,2.0,3,3539.371608760702,0,649,3,1443.88579213716,4,1,1,7807.608610280479,36,12.55194082317319,0,I need a personal loan for a few years.,0.9978651404380798,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
21,2.0,0,1526.9849008057265,0,580,1,694.9708837254523,3,1,0,18627.63820651749,24,14.591866471029652,0,"Applying for financing to cover expenses,” said the statement.",0.6664053797721863,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
62,1.0,10,6300.232254964751,2,676,1,1775.4568920328848,3,1,1,45267.2466768171,84,7.881126598933637,0,"I need an education loan to pursue a career in journalism, and I have no idea what that means.",0.9995591044425964,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22,1.0,0,140.76411810027335,1,449,3,76.43468872584442,4,1,1,28770.01961186128,36,19.01224149348461,1,Need funds for the project.,0.9833061099052429,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39,0.0,20,5178.713320290948,3,692,1,1885.6701084533947,13,1,1,59180.546845087854,180,10.280510020991576,1,"Seeking financing to start my own business, I’m sure I’ll have to wait a little longer to get started.",0.999593198299408,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1.0,0,6452.423681726648,1,780,1,1104.2668087157615,29,1,0,146076.18392814777,360,5.6727476718118215,1,Applying for business credit to the business is the same as the business credit.,0.9710236191749573,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
